,Best approach,Silhouette Coefficient,Calinski-Harabasz,Davies-Bouldin,Dunn-Index,Composite Score
39-features-Undara-DryB-20min-full-day_n_neighbors_5_min_dist_0.9,"eps=0.3111111111111111, min_samples=3",0.15340135,9.622174861479621,0.5433748273481983,0.9019541710585409,2.5379480021689855
39-features-Undara-DryB-20min-full-day_n_neighbors_15_min_dist_0.1,"eps=0.1, min_samples=2",0.21239975,40.94231296739042,1.1394678056898986,0.10664728068470916,1.3473769979141792
39-features-Undara-DryB-20min-full-day_n_neighbors_15_min_dist_0.5,"eps=0.9444444444444444, min_samples=6",0.36294734,24.283186631975056,0.46267117094393756,1.1647032214773732,2.1099544157838417
39-features-Undara-DryB-20min-full-day_n_neighbors_15_min_dist_0.9,"eps=0.3111111111111111, min_samples=3",0.15903755,5.497437419940424,0.6872250812906678,1.1963860355865907,1.8122156251058263
39-features-Undara-DryB-20min-full-day_n_neighbors_50_min_dist_0.1,"eps=0.1, min_samples=2",0.123976074,81.57456491610708,1.241371691962008,0.050527640399650166,0.8381453852969005
39-features-Undara-DryB-20min-full-day_n_neighbors_50_min_dist_0.5,"eps=0.9444444444444444, min_samples=6",0.11805095,10.164825129012016,0.8524682230095537,0.45494045076673406,2.6121069304234936
39-features-Undara-DryB-20min-full-day_n_neighbors_50_min_dist_0.9,"eps=0.1, min_samples=2",-0.8031992,3.2635893615808897,1.1667056014483954,1.1840652432903858,1.4586009902081367
39-features-Wambiana-WetA-20min-full-day_n_neighbors_5_min_dist_0.1,"eps=0.1, min_samples=2",0.1918248,22.33469108283959,1.1318489454367213,0.1408217024927013,0.9070601488538931
39-features-Wambiana-WetA-20min-full-day_n_neighbors_5_min_dist_0.5,"eps=0.7333333333333333, min_samples=5",-0.14326072,2.944251887721374,1.25634421913184,0.6528110844178163,1.4729788343247607
39-features-Wambiana-WetA-20min-full-day_n_neighbors_5_min_dist_0.9,"eps=0.1, min_samples=2",-0.7501166,1.7123965193449753,1.3155915791243413,1.7867359499215105,1.0521395488093663
39-features-Wambiana-WetA-20min-full-day_n_neighbors_15_min_dist_0.1,"eps=0.1, min_samples=2",0.091169454,31.859935224506977,1.2757481317858113,0.12196278512344265,0.3934352573914507
39-features-Wambiana-WetA-20min-full-day_n_neighbors_15_min_dist_0.5,"eps=0.7333333333333333, min_samples=5",0.17637755,10.842465312960707,0.685770367665673,0.6668261840670718,1.6312982634651805
39-features-Wambiana-WetA-20min-full-day_n_neighbors_15_min_dist_0.9,"eps=0.3111111111111111, min_samples=3",-0.51530087,1.7350778568250171,1.2923814959522328,1.9589811976674296,1.0971246758473805
39-features-Wambiana-WetA-20min-full-day_n_neighbors_50_min_dist_0.1,"eps=1.577777777777778, min_samples=9",-0.4127487,69.23609946233623,0.7921896794217439,0.024118133378485986,0.3171297089279181
39-features-Wambiana-WetA-20min-full-day_n_neighbors_50_min_dist_0.5,"eps=0.5222222222222223, min_samples=4",-0.32097822,8.45635705149909,0.853523852829042,0.4425693311338787,1.0966764724456848
39-features-Wambiana-WetA-20min-full-day_n_neighbors_50_min_dist_0.9,"eps=0.3111111111111111, min_samples=3",-0.5904022,4.840392717397152,0.8959935563894418,1.0973103877699366,1.1404758435242655
Tarcutta-DryA-20210430_n_neighbors_5_min_dist_0.1,"eps=0.1, min_samples=2",0.14943144,13.669196059707017,1.0325360595437814,0.14759073069526135,0.9418795246100489
Tarcutta-DryA-20210430_n_neighbors_5_min_dist_0.5,"eps=0.5222222222222223, min_samples=4",-0.10629987,3.674465459662878,1.0200960345588879,1.6893552869313895,1.5179549117955875
Tarcutta-DryA-20210430_n_neighbors_5_min_dist_0.9,"eps=0.3111111111111111, min_samples=3",0.17149417,10.43789378015486,0.6004526890354783,2.810010604881776,2.222826606631007
Tarcutta-DryA-20210430_n_neighbors_15_min_dist_0.1,"eps=0.1, min_samples=2",0.057337776,16.63503625528782,1.0333765741687613,0.0890419014965563,0.5893858012853392
Tarcutta-DryA-20210430_n_neighbors_15_min_dist_0.5,"eps=0.5222222222222223, min_samples=4",0.0023054106,3.9754542239245487,0.9750578912124525,1.824542328680858,1.8093689793590988
Tarcutta-DryA-20210430_n_neighbors_15_min_dist_0.9,"eps=0.3111111111111111, min_samples=3",-0.2791214,1.5372329212765308,2.673463694743962,1.5874637998550714,1.9690645071155974
Tarcutta-DryA-20210430_n_neighbors_50_min_dist_0.1,"eps=0.1, min_samples=2",-0.025079787,15.725808409211325,1.0520821866306123,0.0576173636268667,0.5833917236877539
Tarcutta-DryA-20210430_n_neighbors_50_min_dist_0.5,"eps=0.7333333333333333, min_samples=5",-0.17910238,1.2698627918361942,2.092772820050914,0.6629752617615743,1.8071302606331363
Tarcutta-DryA-20210430_n_neighbors_50_min_dist_0.9,"eps=0.3111111111111111, min_samples=3",-0.04539061,3.02186999550907,0.9695526841185027,2.7442202375966818,2.29612373602247
